date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:57:43	146031/146031	---M-Z	200	added ('OK')	application/javascript	etag:%2223a6f-5e3dc7b0b6183-gzip%22	https://cleancreations.com/assets/js/ajax/libs/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/ajax/libs/swiper/swiper-bundle.min.js	(from https://cleancreations.com/)
20:57:43	96737/96737	---M-Z	200	added ('OK')	application/javascript	etag:%22179e1-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/jquery.inputmask.min.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/jquery.inputmask.min.js	(from https://cleancreations.com/)
20:57:45	8138/8138	---M-Z	200	added ('OK')	application/javascript	etag:%221fca-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/material.min.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/material.min.js	(from https://cleancreations.com/)
20:57:45	48065/48065	---M-Z	200	added ('OK')	application/javascript	etag:%22bbc1-5e3dc7b0b80c3-gzip%22	https://cleancreations.com/assets/js/chosen.jquery.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/chosen.jquery.js	(from https://cleancreations.com/)
20:57:45	12944/12944	---M-Z	200	added ('OK')	application/javascript	etag:%223290-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/nouislider.min.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/nouislider.min.js	(from https://cleancreations.com/)
20:57:46	4482/4482	---M-Z	200	added ('OK')	application/javascript	etag:%221182-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/material-kit.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/material-kit.js	(from https://cleancreations.com/)
20:57:46	6668/6668	---M-Z	200	added ('OK')	application/javascript	etag:%221a0c-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/prism.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/prism.js	(from https://cleancreations.com/)
20:57:46	6277/6277	---M-Z	200	added ('OK')	application/javascript	etag:%221885-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/lightbox/js/jquery.lightbox-0.5.pack.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/lightbox/js/jquery.lightbox-0.5.pack.js	(from https://cleancreations.com/)
20:57:47	102104/102104	---M-Z	200	added ('OK')	application/javascript	etag:%2218ed8-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/jscolor.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/jscolor.js	(from https://cleancreations.com/)
20:57:47	435/435	---M-Z	200	added ('OK')	application/javascript	etag:%221b3-5e3dc7b0bcee3-gzip%22	https://cleancreations.com/assets/js/init.js?v=185086178ecaa3ed2acf0c65e11df6a2	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/initdb0a.js	(from https://cleancreations.com/)
20:57:48	77/77	---MCZ	302	error ('Found')	text/plain	date:Sun,%2017%20Jul%202022%2014:57:49%20GMT	https://unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.js	C:/My%20Web%20Sites/MyNewProject/unpkg.com/@lottiefiles/lottie-player@latest/dist/lottie-player.69.delayed	(from https://cleancreations.com/)
20:57:48	345431/345431	---MCZ	200	added ('OK')	application/javascript	etag:%2254557-mEzLpqpg5bSX6hg9TQvipFKQcc8%22	https://unpkg.com/@lottiefiles/lottie-player@1.5.7/dist/lottie-player.js	C:/My%20Web%20Sites/MyNewProject/unpkg.com/@lottiefiles/lottie-player@1.5.7/dist/lottie-player.js	(from https://cleancreations.com/)
20:57:49	17884/17884	---M-Z	200	added ('OK')	application/javascript	etag:%2245dc-5e3dc7b0b7123-gzip%22	https://cleancreations.com/assets/js/buttons/1.5.1/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/buttons/1.5.1/js/dataTables.buttons.min.js	(from https://cleancreations.com/)
20:57:51	70142/70142	---M-Z	200	added ('OK')	application/javascript	etag:%22111fe-5e3dc7b0bee23-gzip%22	https://cleancreations.com/assets/js/select2.min.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/select2.min.js	(from https://cleancreations.com/)
20:57:51	74005/74005	---M-Z	200	added ('OK')	application/javascript	etag:%2212115-5e3dc7b0bcee3-gzip%22	https://cleancreations.com/assets/js/daterangepicker.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/daterangepicker.js	(from https://cleancreations.com/)
20:57:52	60917/60917	---M-Z	200	added ('OK')	application/javascript	etag:%22edf5-5e3dc7b0b6183-gzip%22	https://cleancreations.com/assets/js/bootstrap-datepicker.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/bootstrap-datepicker.js	(from https://cleancreations.com/)
20:57:54	252803/252803	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Jul%202022%2017:55:17%20GMT	https://cdn4.iconfinder.com/data/icons/sports-balls/1024/BasketBall.png	C:/My%20Web%20Sites/MyNewProject/cdn4.iconfinder.com/data/icons/sports-balls/1024/757059.png	(from https://cleancreations.com/)
20:57:54	2219383/2219383	---MCZ	200	added ('OK')	application/javascript	etag:%2221dd77-5e3dc7b0bcee3-gzip%22	https://cleancreations.com/assets/js/custom.datatables.min.js	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/js/custom.datatables.min.js	(from https://cleancreations.com/)
20:57:56	15832/15832	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Jul%202022%2001:16:19%20GMT	https://cdn4.iconfinder.com/data/icons/sports-balls/128/Tennis_ball.png	C:/My%20Web%20Sites/MyNewProject/cdn4.iconfinder.com/data/icons/sports-balls/128/757048.png	(from https://cleancreations.com/)
20:57:57	98925/98925	---M-Z	200	added ('OK')	application/javascript	etag:%226bd810ca00e69f1e65a4c1093054e30c+gzip%22	https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/MyNewProject/platform.twitter.com/widgets.js	(from https://cleancreations.com/)
20:57:58	53391/53391	---M--	200	added ('OK')	text/javascript	etag:%227c25c051a36d9424%22	https://apis.google.com/js/platform.js	C:/My%20Web%20Sites/MyNewProject/apis.google.com/js/platform.js	(from https://cleancreations.com/)
20:58:01	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5e3dc7b05087d%22	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/ajax-loader.gif	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/ajax-loader.gif	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
20:58:01	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:02%20GMT	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.eot	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
20:58:01	686116/686116	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22a7824-5ce295d0c3efe%22	https://cleancreations.com/data/config/client_logo.png?md=f341c123680491a1ca69dd7a67ca190e	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/data/config/client_logo144b.png	(from https://cleancreations.com/)
20:58:02	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:03%20GMT	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.eot?	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slickd41d.eot	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
20:58:02	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-5e3dc7b05087d%22	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.woff	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
20:58:02	1892/1892	---M--	200	added ('OK')	application/font-sfnt	etag:%22764-5e3dc7b05087d%22	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.ttf	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
20:58:03	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:04%20GMT	https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.svg	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/fonts/slick.svg	(from https://cleancreations.com/assets/css/ajax/libs/slick-carousel/1.5.9/slick-theme.min.css)
20:58:04	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222035a-5e3dc7b0c3c43%22	https://cleancreations.com//assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-brands-400.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:04	131930/131930	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222035a-5e3dc7b0c3c43%22	https://cleancreations.com//assets/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-brands-400d41d.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:06	75936/75936	---M--	200	added ('OK')	text/html	etag:%22128a0-5e3dc7b0c5b84%22	https://cleancreations.com//assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-brands-400.html	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:06	89100/89100	---M--	200	added ('OK')	application/font-woff	etag:%2215c0c-5e3dc7b0c5b84%22	https://cleancreations.com//assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-brands-400.woff	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:06	131624/131624	---M--	200	added ('OK')	application/font-sfnt	etag:%2220228-5e3dc7b0c5b84%22	https://cleancreations.com//assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-brands-400.ttf	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:07	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5e3dc7b0c5b84%22	https://cleancreations.com//assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-regular-400.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:07	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5e3dc7b0c5b84%22	https://cleancreations.com//assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-regular-400d41d.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:09	13576/13576	---M--	200	added ('OK')	text/html	etag:%223508-5e3dc7b0c6b24%22	https://cleancreations.com//assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-regular-400.html	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:09	34092/34092	---M--	200	added ('OK')	application/font-sfnt	etag:%22852c-5e3dc7b0c6b24%22	https://cleancreations.com//assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-regular-400.ttf	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:11	16800/16800	---M--	200	added ('OK')	application/font-woff	etag:%2241a0-5e3dc7b0c6b24%22	https://cleancreations.com//assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-regular-400.woff	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:11	145125/145125	---M--	200	added ('OK')	image/svg+xml	etag:%22236e5-5e3dc7b0c5b84%22	https://cleancreations.com//assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-regular-400.svg	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:11	712241/712241	---M--	200	added ('OK')	image/svg+xml	etag:%22ade31-5e3dc7b0c5b84%22	https://cleancreations.com//assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-brands-400.svg	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:12	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-5e3dc7b0c6b24%22	https://cleancreations.com//assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-solid-900d41d.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:13	98996/98996	---M--	200	added ('OK')	application/font-woff	etag:%22182b4-5e3dc7b0c8a64%22	https://cleancreations.com//assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-solid-900.woff	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:13	76084/76084	---M--	200	added ('OK')	text/html	etag:%2212934-5e3dc7b0c8a64%22	https://cleancreations.com//assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-solid-900.html	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:14	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-5e3dc7b0c6b24%22	https://cleancreations.com//assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-solid-900.eot	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:15	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:16%20GMT	https://cleancreations.com/assets/img/arrow-left.png	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/img/arrow-left.png	(from https://cleancreations.com/assets/css/material-kit.css)
20:58:15	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:16%20GMT	https://cleancreations.com/assets/img/arrow-left.cur	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/img/arrow-left.cur	(from https://cleancreations.com/assets/css/material-kit.css)
20:58:16	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:17%20GMT	https://cleancreations.com/assets/img/arrow-right.png	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/img/arrow-right.png	(from https://cleancreations.com/assets/css/material-kit.css)
20:58:16	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:17%20GMT	https://cleancreations.com/assets/img/arrow-right.cur	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/img/arrow-right.cur	(from https://cleancreations.com/assets/css/material-kit.css)
20:58:17	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5e3dc7b05e33e%22	https://cleancreations.com/assets/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/glyphicons-halflings-regular.eot	(from https://cleancreations.com/assets/css/bootstrap.min.css)
20:58:18	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e9f-5e3dc7b05e33e%22	https://cleancreations.com/assets/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://cleancreations.com/assets/css/bootstrap.min.css)
20:58:18	193780/193780	---M--	200	added ('OK')	application/font-sfnt	etag:%222f4f4-5e3dc7b0c8a64%22	https://cleancreations.com//assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-solid-900.ttf	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:18	18028/18028	---M--	200	added ('OK')	text/html	etag:%22466c-5e3dc7b05e33e%22	https://cleancreations.com/assets/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/glyphicons-halflings-regular.html	(from https://cleancreations.com/assets/css/bootstrap.min.css)
20:58:18	23424/23424	---M--	200	added ('OK')	application/font-woff	etag:%225b80-5e3dc7b05e33e%22	https://cleancreations.com/assets/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/glyphicons-halflings-regular.woff	(from https://cleancreations.com/assets/css/bootstrap.min.css)
20:58:19	45404/45404	---M--	200	added ('OK')	application/font-sfnt	etag:%22b15c-5e3dc7b05e33e%22	https://cleancreations.com/assets/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/glyphicons-halflings-regular.ttf	(from https://cleancreations.com/assets/css/bootstrap.min.css)
20:58:20	538/538	---M--	200	added ('OK')	image/png	etag:%2221a-5e3dc7b05087d%22	https://cleancreations.com/assets/css/chosen-sprite.png	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/chosen-sprite.png	(from https://cleancreations.com/assets/css/chosen.min.css)
20:58:21	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%221a8c2-5e3dc7b05e33e%22	https://cleancreations.com/assets/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/glyphicons-halflings-regular.svg	(from https://cleancreations.com/assets/css/bootstrap.min.css)
20:58:21	738/738	---M--	200	added ('OK')	image/png	etag:%222e2-5e3dc7b05087d%22	https://cleancreations.com/assets/css/chosen-sprite@2x.png	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/chosen-sprite@2x.png	(from https://cleancreations.com/assets/css/chosen.min.css)
20:58:21	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-5e3dc7b06027e%22	https://cleancreations.com/assets/icons/xeditable/loading.gif	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/icons/xeditable/loading.gif	(from https://cleancreations.com/assets/css/bootstrap-editable.css)
20:58:22	509/509	---M--	200	added ('OK')	image/png	etag:%221fd-5e3dc7b06027e%22	https://cleancreations.com/assets/icons/xeditable/clear.png	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/icons/xeditable/clear.png	(from https://cleancreations.com/assets/css/bootstrap-editable.css)
20:58:22	613/613	---M--	200	added ('OK')	image/png	etag:%22265-5e3dc7b05181d%22	https://cleancreations.com/assets/css/select2/select2.png	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/select2/select2.png	(from https://cleancreations.com/assets/css/select2/select2.css)
20:58:23	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22739-5e3dc7b05181d%22	https://cleancreations.com/assets/css/select2/select2-spinner.gif	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/select2/select2-spinner.gif	(from https://cleancreations.com/assets/css/select2/select2.css)
20:58:23	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5e3dc7b05181d%22	https://cleancreations.com/assets/css/select2/select2x2.png	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/css/select2/select2x2.png	(from https://cleancreations.com/assets/css/select2/select2.css)
20:58:24	853845/853845	---M--	200	added ('OK')	image/svg+xml	etag:%22d0755-5e3dc7b0c7ac4%22	https://cleancreations.com//assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/webfonts/fa-solid-900.svg	(from https://cleancreations.com//assets/css/fontawesome.min.css)
20:58:24	122440/122440	---M--	200	added ('OK')	application/font-sfnt	etag:%221de48-5e3dc7b0527bd%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.ttf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:24	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:26%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.eot	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:25	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:26%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.otf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.otf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:25	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:27%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.svg	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.svg	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:26	38044/38044	---M--	200	added ('OK')	application/font-woff	etag:%22949c-5e3dc7b0527bd%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Heavy.woff	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:27	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:28%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.eot	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:27	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:28%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.otf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.otf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:27	126848/126848	---M--	200	added ('OK')	application/font-sfnt	etag:%221ef80-5e3dc7b0527bd%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.ttf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:28	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:29%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.svg	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.svg	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:29	39620/39620	---M--	200	added ('OK')	application/font-woff	etag:%229ac4-5e3dc7b0527bd%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Bold.woff	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:31	54116/54116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d364-5e3dc7b05375d%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.eot	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:31	66800/66800	---M--	200	added ('OK')	application/font-sfnt	etag:%22104f0-5e3dc7b05375d%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.otf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.otf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:32	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:33%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-UltLt.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-UltLt.ttf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:32	57112/57112	---M--	200	added ('OK')	application/font-woff	etag:%22df18-5e3dc7b05375d%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.woff	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.woff	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:32	126372/126372	---M--	200	added ('OK')	application/font-sfnt	etag:%221eda4-5e3dc7b05375d%22	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.ttf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-Regular.ttf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:32	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:34%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-UltLt.eot	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-UltLt.eot	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
20:58:33	1574/1574	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2014:58:34%20GMT	https://cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-UltLt.otf	C:/My%20Web%20Sites/MyNewProject/cleancreations.com/assets/fonts/avenir/AvenirNextLTPro-UltLt.otf	(from https://cleancreations.com/assets/css/theme/styles.min.css?v=d8e857dcda68e610d785626eb4a3feb5)
